/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_529.jpg,,,0,0,0,3.905569E-07
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_595.jpg,,,0,0,0,4.210803E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_664.jpg,,,0,0,0,6.92066E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_732.jpg,,,0,0,0,2.552317E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_799.jpg,,,0,0,0,1.110918E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_868.jpg,,,0,0,0,1.220604E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_29_937.jpg,,,0,0,0,3.252524E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_004.jpg,,,0,0,0,3.073414E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_094.jpg,,,0,0,0,1.903078E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_170.jpg,,,0,0,0,2.464294E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_245.jpg,,,-0.05,0,0,1.481286E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_317.jpg,,,-0.08333334,0,0,7.222723E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_392.jpg,,,-0.08333334,0,0,1.32445E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_465.jpg,,,-0.08333334,0,0,6.595747E-06
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_537.jpg,,,-0.08333334,0,0,1.905304E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_607.jpg,,,-0.08333334,0,0,1.014105E-05
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_679.jpg,,,-0.08333334,0.1555831,0,0.03512631
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_747.jpg,,,-0.08333334,0.343722,0,0.2648536
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_822.jpg,,,-0.1666667,0.5724691,0,0.7507681
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_900.jpg,,,-0.1666667,0.8377891,0,1.460618
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_30_968.jpg,,,-0.1666667,0.9954001,0,2.114304
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_043.jpg,,,-0.1666667,1,0,3.059321
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_113.jpg,,,-0.1666667,1,0,3.999899
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_181.jpg,,,-0.1666667,1,0,4.700544
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_262.jpg,,,-0.1666667,1,0,5.62789
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_334.jpg,,,-0.1666667,0.9103,0,6.518219
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_402.jpg,,,-0.1666667,0.731191,0,7.059248
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_474.jpg,,,-0.1666667,0.4892139,0,7.578846
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_544.jpg,,,-0.1666667,0.318985,0,7.816082
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_616.jpg,,,-0.1666667,0.3731769,0,8.080956
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_684.jpg,,,-0.1666667,0.2058789,0,8.229854
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_757.jpg,,,-0.1666667,0.2815959,0,8.355627
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_825.jpg,,,-0.1666667,0.4271497,0,8.589293
/Users/Jesse/Documents/SelfDrive/Clone1/IMG/center_2017_02_07_21_26_31_895.jpg,,,-0.1666667,0.1790527,0,8.80048
